RIPARTIZIONE;COD_NUTS2_2010;COD_NUTS3_2010;COD_REG;COD_PRO;COD_ISTAT;PRO_COM;PRO_COM_103;PRO_COM_107;CODICE_CATASTALE;NOME;COD_SLL_2011;NOME_SLL_2011;CAPOL_SLL_2011;SUPERFICIE (in KMQ);POP_2001;POP_2011;SEZ2011;INDIRIZZO;X_ED50_32N;Y_ED50_32N;X_WGS84_32N;Y_WGS84_32N;ALTITUDINE_MINIMA;ALTITUDINE_MASSIMA
Nord-ovest;ITC1;ITC16;1;4;1004096;4096;4096;4096;D967;Genola;116;FOSSANO;0;13,7226;2323;2596;40960000003;Via Roma,25;393931,3735;4938217,2279;393849,036111278;4938019,54905111;330;355
Nord-ovest;ITC1;ITC16;1;4;1004097;4097;4097;4097;E111;Gorzegno;112;ALBA;0;13,9701;393;322;40970000001;Piazza della Chiesa,3;431340,2991;4929287,9084;431257,676551928;4929090,306856;286;861
Nord-ovest;ITC1;ITC16;1;4;1004098;4098;4098;4098;E115;Gottasecca;706;CAIRO MONTENOTTE;0;13,6771;188;174;40980000001;Via Ravina,4;433837,7183;4923689,1904;433755,077630012;4923491,63256702;429;860
Nord-ovest;ITC1;ITC16;1;4;1004099;4099;4099;4099;E118;Govone;112;ALBA;0;18,911;1922;2157;40990000001;Piazza Roma,1;428905,0815;4961864,9922;428822,471739915;4961667,14025983;119;302
Nord-ovest;ITC1;ITC16;1;4;1004100;4100;4100;4100;E182;Grinzane Cavour;112;ALBA;0;3,8083;1812;1938;41000000002;Piazza della Chiesa,9;419387,5493;4945498,7735;419305,015329532;4945301,04497346;182;305
Nord-ovest;ITC1;ITC16;1;4;1004101;4101;4101;4101;E251;Guarene;112;ALBA;0;13,4461;3018;3435;41010000001;Piazza Roma,6;423574,7581;4954476,4035;423492,19026135;4954278,60709929;141;402
Nord-ovest;ITC1;ITC16;1;4;1004102;4102;4102;4102;E282;Igliano;114;CEVA;0;3,4042;81;84;41020000001;Piazza Giustino Baricalla,1;421502,979;4921808,7066;421420,433658318;4921611,16096857;490;739
Nord-ovest;ITC1;ITC16;1;4;1004103;4103;4103;4103;E327;Isasca;119;SALUZZO;0;5,0785;112;78;41030000001;Piazza del Municipio,5;371610,6981;4938577,3321;371528,531537778;4938379,64366695;616;1372
Nord-ovest;ITC1;ITC16;1;4;1004104;4104;4104;4104;E406;Lagnasco;119;SALUZZO;0;17,7127;1291;1405;41040000001;Piazza Umberto I,4;385479,6351;4942469,0712;385397,361148558;4942271,35733498;317;375
Nord-ovest;ITC1;ITC16;1;4;1004105;4105;4105;4105;E430;La Morra;112;ALBA;0;24,1662;2610;2718;41050000001;Piazza Municipio,1;415494,5096;4943416,3023;415412,005765919;4943218,58888992;186;556
Nord-ovest;ITC1;ITC16;1;4;1004106;4106;4106;4106;E540;Lequio Berria;112;ALBA;0;11,8293;524;494;41060000001;Via Roma,20;428477,8664;4939622,1828;428395,263965981;4939424,50120403;431;744
Nord-ovest;ITC1;ITC16;1;4;1004107;4107;4107;4107;E539;Lequio Tanaro;118;MONDOVÌ;0;12,2006;683;819;41070000001;Località Capoluogo,1;411422,4138;4934903,4493;411339,943124048;4934705,8003639;218;366
Nord-ovest;ITC1;ITC16;1;4;1004108;4108;4108;4108;E546;Lesegno;114;CEVA;0;14,2416;838;854;41080000001;Via Viaris,7;417783,3621;4917155,417;417700,846489461;4916957,90657947;327;603
Nord-ovest;ITC1;ITC16;1;4;1004109;4109;4109;4109;E564;Levice;112;ALBA;0;15,7392;270;246;41090000001;Piazza del Municipio,1;433078,9147;4932135,817;432996,278344929;4931938,1938981;276;808
Nord-ovest;ITC1;ITC16;1;4;1004110;4110;4110;4110;E597;Limone Piemonte;115;CUNEO;0;70,8115;1548;1490;41100000004;Via Roma,32;386307,0332;4895413,4566;386224,766986932;4895216,10708522;878;2679
Nord-ovest;ITC1;ITC16;1;4;1004111;4111;4111;4111;E615;Lisio;114;CEVA;0;8,2288;248;214;41110000001;Via Aldo Bracco,7;418698,0592;4906641,6019;418615,538680033;4906444,17331051;521;1121
Nord-ovest;ITC1;ITC16;1;4;1004112;4112;4112;4112;E789;Macra;115;CUNEO;0;24,6566;61;52;41120000001;Piazza Guglielmo Marconi,1;355332,0136;4929203,4691;355249,975297357;4929005,8470412;733;2459
Nord-ovest;ITC1;ITC16;1;4;1004113;4113;4113;4113;E809;Magliano Alfieri;112;ALBA;0;9,5002;1674;2026;41130000001;Piazza G. Raimondo,1;426313,9673;4957628,9535;426231,377962859;4957431,13351095;138;329
Nord-ovest;ITC1;ITC16;1;4;1004114;4114;4114;4114;E808;Magliano Alpi;118;MONDOVÌ;0;33,2209;2111;2231;41140000001;Via Langhe,91;404581,0572;4923653,426;404498,641792508;4923455,86221991;320;2630
Nord-ovest;ITC1;ITC16;1;4;1004115;4115;4115;4115;E887;Mango;112;ALBA;0;20,0313;1334;1334;41150000001;Piazza XX Settembre,1;432749,3373;4948464,911;432666,700590072;4948267,16228302;263;690
Nord-ovest;ITC1;ITC16;1;4;1004116;4116;4116;4116;E894;Manta;119;SALUZZO;0;11,7346;3363;3735;41160000001;Piazza del Popolo,1;379978,633;4941421,1499;379896,401498983;4941223,44227288;358;701
Nord-ovest;ITC1;ITC16;1;4;1004117;4117;4117;4117;E939;Marene;120;SAVIGLIANO;0;28,9874;2703;3055;41170000001;Via Stefano Gallina,42;399331,968;4946331,2866;399249,586971404;4946133,5468895;284;342
Nord-ovest;ITC1;ITC16;1;4;1004118;4118;4118;4118;E945;Margarita;115;CUNEO;0;11,3764;1297;1432;41180000001;Via della Vittoria,10;395516,717;4917631,476;395434,37311066;4917433,95652839;409;501
Nord-ovest;ITC1;ITC16;1;4;1004119;4119;4119;4119;E963;Marmora;115;CUNEO;0;41,1264;99;74;41190000001;Borgata Vernetti,30;348488,298;4924651,2702;348406,314108352;4924453,6806154;935;2750
Nord-ovest;ITC1;ITC16;1;4;1004120;4120;4120;4120;E973;Marsaglia;114;CEVA;0;13,026;316;261;41200000001;Via del Municipio,19;419166,063;4922798,4513;419083,535493729;4922600,89747118;355;745
Nord-ovest;ITC1;ITC16;1;4;1004121;4121;4121;4121;E988;Martiniana Po;119;SALUZZO;0;13,2808;667;781;41210000001;Via Roma,29;370488,5783;4942947,1876;370406,418882664;4942749,4652228;359;1420
Nord-ovest;ITC1;ITC16;1;4;1004122;4122;4122;4122;F114;Melle;119;SALUZZO;0;27,9061;364;326;41220000001;Piazza Guglielmo Marconi,1;366713,5824;4935871,5287;366631,454261793;4935673,85944424;616;1931
Nord-ovest;ITC1;ITC16;1;4;1004123;4123;4123;4123;F279;Moiola;115;CUNEO;0;15,0684;296;252;41230000001;Via Roma,19;371606,5526;4908840,8184;371524,396106013;4908643,35973232;657;1660
Nord-ovest;ITC1;ITC16;1;4;1004124;4124;4124;4124;F309;Mombarcaro;114;CEVA;0;20,5114;320;274;41240000001;Piazza della Libertà,1;427309,4245;4924432,9738;427226,833873858;4924235,40904927;366;895
Nord-ovest;ITC1;ITC16;1;4;1004125;4125;4125;4125;F312;Mombasiglio;114;CEVA;0;17,35;630;616;41250000001;Piazza Municipio,2;418008,3521;4912939,8322;417925,835568875;4912742,35447275;407;940
Nord-ovest;ITC1;ITC16;1;4;1004126;4126;4126;4126;F326;Monastero di Vasco;118;MONDOVÌ;0;17,4384;1200;1319;41260000001;Piazza Don Andrera Dho,5;406239,1206;4910527,9557;406156,695706152;4910330,49403831;447;1002
Nord-ovest;ITC1;ITC16;1;4;1004127;4127;4127;4127;F329;Monasterolo Casotto;118;MONDOVÌ;0;7,6797;126;101;41270000001;Piazza Sant'Antonio,1;415662,2932;4909361,6355;415579,795706343;4909164,18511454;519;1066
Nord-ovest;ITC1;ITC16;1;4;1004128;4128;4128;4128;F330;Monasterolo di Savigliano;120;SAVIGLIANO;0;14,9116;1173;1357;41280000001;Piazza Castello,6;390786,2761;4949230,1388;390703,959587912;4949032,37463276;280;313
Nord-ovest;ITC1;ITC16;1;4;1004129;4129;4129;4129;F338;Monchiero;118;MONDOVÌ;0;4,9904;518;558;41290000001;Via Borgonuovo,6;414184,4356;4936289,897;414101,94337633;4936092,23809756;215;330
Nord-ovest;ITC1;ITC16;1;4;1004130;4130;4130;4130;F351;Mondovì;118;MONDOVÌ;1;87,053;21880;22253;41300000001;Corso Dello Statuto,13-15;406078,737;4915751,9949;405996,311988736;4915554,49271718;278;614
Nord-ovest;ITC1;ITC16;1;4;1004131;4131;4131;4131;F355;Monesiglio;706;CAIRO MONTENOTTE;0;12,9332;752;712;41310000001;Piazza XX Settembre,2;429794,5782;4924087,0944;429711,968632395;4923889,53284886;332;826
Nord-ovest;ITC1;ITC16;1;4;1004132;4132;4132;4132;F358;Monforte d'Alba;112;ALBA;0;25,2748;1917;2042;41320000002;Via della Chiesa,3;418188,757;4937270,0469;418106,233859615;4937072,38126034;213;561
Nord-ovest;ITC1;ITC16;1;4;1004133;4133;4133;4133;F385;Montà;112;ALBA;0;26,8208;4292;4715;41330000001;Piazza San Michele,3;417849,6857;4962911,4703;417767,159709333;4962713,60828686;199;389
Nord-ovest;ITC1;ITC16;1;4;1004134;4134;4134;4134;F405;Montaldo di Mondovì;118;MONDOVÌ;0;23,58;587;571;41340000001;Via Municipio,19;409641,3775;4908179,456;409558,926801926;4907982,01342217;482;1502
Nord-ovest;ITC1;ITC16;1;4;1004135;4135;4135;4135;F408;Montaldo Roero;112;ALBA;0;11,8405;866;872;41350000001;Via Roma,56;414973,3415;4958002,0968;414890,838413525;4957804,2716227;236;427
Nord-ovest;ITC1;ITC16;1;4;1004136;4136;4136;4136;F424;Montanera;115;CUNEO;0;11,6273;731;733;41360000001;Via Guglielmo Marconi,5;393929,3057;4924249,298;393846,972164351;4924051,72676835;333;442
Nord-ovest;ITC1;ITC16;1;4;1004137;4137;4137;4137;F550;Montelupo Albese;112;ALBA;0;6,4304;459;531;41370000001;Via Umberto,4;424431,8996;4941719,3861;424349,327772873;4941521,68763346;227;594
Nord-ovest;ITC1;ITC16;1;4;1004138;4138;4138;4138;F558;Montemale di Cuneo;115;CUNEO;0;11,1042;222;218;41380000013;Via Roma,23;370586,4765;4921973,6285;370504,32344994;4921776,06769028;584;1339
Nord-ovest;ITC1;ITC16;1;4;1004139;4139;4139;4139;F608;Monterosso Grana;115;CUNEO;0;42,2217;570;536;41390000001;Via Federico Mistral,22;366629,7153;4918852,4445;366547,593823041;4918654,90651997;708;2376
Nord-ovest;ITC1;ITC16;1;4;1004140;4140;4140;4140;F654;Monteu Roero;112;ALBA;0;24,7002;1603;1667;41400000001;Piazza Roma,6;415497,1051;4959291,6551;415414,597843415;4959093,82017151;196;415
Nord-ovest;ITC1;ITC16;1;4;1004141;4141;4141;4141;F666;Montezemolo;114;CEVA;0;6,9364;305;270;41410000001;Via Padre Giovanni Secco,5;431689,2174;4914440,3459;431606,594927147;4914242,85932296;547;793
Nord-ovest;ITC1;ITC16;1;4;1004142;4142;4142;4142;F669;Monticello d'Alba;112;ALBA;0;10,2359;1911;2216;41420000001;Via Regina Margherita,3;416209,7623;4952400,0136;416127,250991746;4952202,23153497;169;391
Nord-ovest;ITC1;ITC16;1;4;1004143;4143;4143;4143;F723;Moretta;119;SALUZZO;0;23,9937;4106;4237;41430000003;Piazza Umberto I,1;384296,8068;4957962,764;384214,537244843;4957764,93114263;249;265
Nord-ovest;ITC1;ITC16;1;4;1004144;4144;4144;4144;F743;Morozzo;115;CUNEO;0;22,1922;1979;2115;41440000002;Via Bongiovanni,4;397430,8039;4919866,9191;397348,444569735;4919669,38281294;388;485
Nord-ovest;ITC1;ITC16;1;4;1004145;4145;4145;4145;F809;Murazzano;114;CEVA;0;27,6763;856;840;41450000001;Via Roma,34;422048,0412;4925159,5729;421965,490987052;4924962,00150746;432;820
Nord-ovest;ITC1;ITC16;1;4;1004146;4146;4146;4146;F811;Murello;120;SAVIGLIANO;0;17,3284;899;962;41460000001;Via dei Caduti Murellesi,72;389342,2482;4956657,7663;389259,940564607;4956459,94477052;249;274
Nord-ovest;ITC1;ITC16;1;4;1004147;4147;4147;4147;F846;Narzole;113;BRA;0;26,183;3305;3532;41470000001;Via Umberto I,5;410435,8572;4938686,025;410353,393172715;4938488,34675705;181;478
Nord-ovest;ITC1;ITC16;1;4;1004148;4148;4148;4148;F863;Neive;112;ALBA;0;21,3032;2938;3341;41480000001;Piazza Italia,1;430039,321;4953126,5344;429956,704089585;4952928,7494815;140;451
Nord-ovest;ITC1;ITC16;1;4;1004149;4149;4149;4149;F883;Neviglie;112;ALBA;0;7,9263;419;425;41490000001;Via Umberto I,14;430035,8776;4949327,9803;429953,261480496;4949130,22454663;227;550
Nord-ovest;ITC1;ITC16;1;4;1004150;4150;4150;4150;F894;Niella Belbo;112;ALBA;0;11,5185;421;401;41500000001;Piazza Mercato,18;426891,3197;4929495,4029;426808,731425864;4929297,79904065;497;870
Nord-ovest;ITC1;ITC16;1;4;1004151;4151;4151;4151;F895;Niella Tanaro;118;MONDOVÌ;0;15,7072;1027;1035;41510000001;Via XX Settembre,11;414208,051;4918711,6484;414125,562586597;4918514,12520708;272;585
Nord-ovest;ITC1;ITC16;1;4;1004152;4152;4152;4152;F961;Novello;112;ALBA;0;11,7057;931;1023;41520000002;Piazza Guglielmo Marconi,1;414960,5236;4937847,3324;414878,025057706;4937649,6617005;212;483
Nord-ovest;ITC1;ITC16;1;4;1004153;4153;4153;4153;F972;Nucetto;114;CEVA;0;7,8084;473;432;41530000001;Via Nazionale,75;425063,3152;4910198,6129;424980,744738835;4910001,15799648;429;800
Nord-ovest;ITC1;ITC16;1;4;1004154;4154;4154;4154;G066;Oncino;119;SALUZZO;0;47,3599;102;82;41540000001;Via Palazzo Comunale,1;356645,7612;4948805,1961;356563,705437545;4948607,42387136;821;3823
Nord-ovest;ITC1;ITC16;1;4;1004155;4155;4155;4155;G114;Ormea;117;GARESSIO;0;124,496;1967;1723;41550000001;Via Teco,1;412966,1526;4889151,2442;412883,680590298;4888953,95068477;623;2616
Nord-ovest;ITC1;ITC16;1;4;1004156;4156;4156;4156;G183;Ostana;119;SALUZZO;0;14,0875;79;81;41560000001;Piazza Caduti;356544,1233;4950554,5333;356462,067611715;4950356,74772473;921;2409
